,Average User Rating,User Rating Count,Price,Developer,Age Rating,Languages,Size,Primary Genre,Genres,game_age
18,3.5,0.031643447205470715,0.0,0.625,0.0,0.000582685634223618,0.006683085407892218,0.6895125664842379,0.1280066452222845,0.38904458598726116
19,3.5,0.0001160670801776222,0.0,0.625,0.0,0.000582685634223618,0.013028196885343974,0.6895125664842379,0.3713194533443587,0.9849681528662421
20,3.0,6.594720464637625e-07,0.005500305572531807,0.5,0.0,0.000582685634223618,0.00036937644022539155,0.6895125664842379,0.35657201257331617,0.7538853503184714
21,2.0,8.24340058079703e-06,0.005500305572531807,0.25,0.38461538461538464,0.000582685634223618,0.001071124569592084,0.6135915828639072,0.37361515269254597,0.9745222929936306
22,4.03122123350721,0.0011792699774984283,0.0,0.5664026541884013,0.0,0.009445979072539546,0.000284501985234593,0.6895125664842379,0.3040710547464291,0.7857324840764331
23,4.03122123350721,0.0011792699774984283,0.005500305572531807,0.7578053083768026,0.0,0.009445979072539546,0.002185740906218233,0.6895125664842379,0.35657201257331617,0.9521019108280255
24,4.0,0.00020839316668254894,0.005500305572531807,0.75,0.0,0.000582685634223618,0.005697549304436905,0.6895125664842379,0.3713194533443587,0.8017834394904458
25,3.5,0.000513728724195271,0.0,0.625,0.0,0.000582685634223618,0.001622666973074314,0.6895125664842379,0.1280066452222845,0.0
26,4.0,0.013804068876579477,0.016612034001888994,0.825,0.38461538461538464,0.000582685634223618,0.018721687810344195,0.6895125664842379,0.370156288498912,0.8853503184713376
27,3.5,0.023880472010522538,0.0,0.625,0.38461538461538464,0.000582685634223618,0.013736080517481085,0.6895125664842379,0.35657201257331617,0.9579617834394905
28,2.5,6.1001164297898035e-05,0.005500305572531807,0.375,0.0,0.06446571825401859,0.001074959258823596,0.6895125664842379,0.35657201257331617,0.9870063694267516
29,2.5,2.11031054868404e-05,0.016612034001888994,0.375,0.0,0.000582685634223618,0.011054354514910374,0.6895125664842379,0.3405519557061959,0.7523566878980892
30,4.0,0.0001708032600341145,0.016612034001888994,0.7507805308376803,0.0,0.1452630912941702,0.0023698059893308083,0.6895125664842379,0.3713194533443587,0.8007643312101911
31,3.5,5.9352484181738624e-06,0.0,0.625,0.0,0.000582685634223618,0.00031134480985517686,0.6895125664842379,0.09723914758412158,0.6203821656050955
32,4.0,4.979013950801407e-05,0.03327962664592477,0.75,0.0,0.03688312726972504,0.0004243403192103966,0.6895125664842379,0.35657201257331617,0.7202547770700637
33,4.0,0.001008003023019861,0.04439135507528196,0.59375,0.0,0.04581734298649343,0.001863882656719994,0.6895125664842379,0.35657201257331617,0.9694267515923567
34,3.5,0.0007979611762211526,0.005500305572531807,0.625,0.0,0.000582685634223618,0.002394348000412485,0.6895125664842379,0.1280066452222845,0.5447133757961783
35,3.5,0.00016915457991795507,0.016612034001888994,0.7507805308376803,0.0,0.1452630912941702,0.00394100599045565,0.6895125664842379,0.3713194533443587,0.7946496815286624
36,3.5,0.001807942615380405,0.005500305572531807,0.59375,0.0,0.04581734298649343,0.0014538265548969796,0.6895125664842379,0.35657201257331617,0.9668789808917198
37,2.5,0.0011593518576832945,0.0,0.375,0.0,0.000582685634223618,0.0023345405793844744,0.6895125664842379,0.11325920445124199,0.0
38,3.5,0.09024281431014773,0.0,0.625,0.38461538461538464,0.000582685634223618,0.0019280937290080723,0.6895125664842379,0.4352842360363494,0.375031847133758
39,3.0,2.0443633440376636e-05,0.005500305572531807,0.5625,0.0,0.000582685634223618,0.0030886823972649208,0.6895125664842379,0.11325920445124199,0.5673885350318472
40,3.5,0.0019540156736721284,0.0,0.625,0.38461538461538464,0.000582685634223618,0.0019109215112932077,0.6895125664842379,0.370156288498912,0.9808917197452229
41,4.0,0.0009209527128866443,0.0110561697872104,0.6875,0.0,0.000582685634223618,0.0038686581869544576,0.6895125664842379,0.35657201257331617,0.7928662420382165
42,4.0,3.627096255550694e-06,0.016612034001888994,0.703122123350721,0.0,0.009616018624739818,0.0009709113576752376,0.6895125664842379,0.11325920445124199,0.631592356687898
43,4.0,0.00015761381910483924,0.04439135507528196,0.75,0.0,0.000582685634223618,0.024707893346683166,0.6895125664842379,0.11325920445124199,0.6639490445859872
44,3.0,2.308152162623169e-05,0.016612034001888994,0.6491812051608001,0.0,0.000582685634223618,0.0014180361220695345,0.6895125664842379,0.3713194533443587,0.8104458598726114
45,4.0,0.0018544353946561,0.02772376243124618,0.625,0.38461538461538464,0.09119613004973003,0.023453183030132444,0.6895125664842379,0.35657201257331617,0.9551592356687898
46,3.0,0.0008167561295453698,0.005500305572531807,0.5,0.0,0.009760551860976184,0.0037055560716408144,0.6895125664842379,0.11325920445124199,0.821656050955414
47,3.5,2.374099367269545e-05,0.005500305572531807,0.5416666666666666,0.0,0.02760034272392234,0.0012466035438472268,0.6895125664842379,0.3040710547464291,0.06878980891719745
48,3.0,0.0004800956498256191,0.0,0.5416666666666666,0.0,0.009703716295090209,0.0006324476056024682,0.6895125664842379,0.1280066452222845,0.060382165605095545
49,4.0,2.308152162623169e-05,0.02772376243124618,0.703122123350721,0.0,0.009616018624739818,0.004588812824632408,0.6895125664842379,0.11325920445124199,0.6214012738853503
50,2.5,0.0005724217363305458,0.0,0.375,0.0,0.000582685634223618,0.0005673120636383295,0.6895125664842379,0.3405519557061959,0.24
51,2.5,3.2973602323188126e-07,0.0,0.5664026541884013,0.0,0.000582685634223618,0.0002648993834267096,0.6895125664842379,0.1280066452222845,0.0
52,3.0,0.00024235597707543272,0.005500305572531807,0.4375,0.38461538461538464,0.000582685634223618,0.0038671243112618527,0.6895125664842379,0.3367551212648156,0.6909554140127389
53,3.0,2.7697825951478025e-05,0.005500305572531807,0.5,0.0,0.000582685634223618,0.004177734139014323,0.6895125664842379,0.3386984289856436,0.9031847133757962
54,3.0,6.0011956228202386e-05,0.0,0.5644513270942006,0.38461538461538464,0.000582685634223618,0.006369131211849037,0.6895125664842379,0.4352842360363494,0.5979617834394905
55,4.0,0.00013453229747860756,0.016612034001888994,0.75,0.0,0.000582685634223618,0.0012620920933213806,0.6895125664842379,0.3713194533443587,0.8652229299363058
56,4.03122123350721,0.0011792699774984283,0.02216789821656759,0.703122123350721,0.0,0.009616018624739818,0.0074262272100025055,0.6895125664842379,0.11325920445124199,0.6746496815286624
57,4.03122123350721,0.0011792699774984283,0.02216789821656759,0.703122123350721,0.0,0.009616018624739818,0.0074262272100025055,0.6895125664842379,0.11325920445124199,0.6746496815286624
58,3.5,0.0030058735877818293,0.0,0.6875,0.0,0.000582685634223618,0.0013408063297713224,0.6895125664842379,0.35657201257331617,0.12993630573248408
59,4.5,0.005622328932126807,0.005500305572531807,0.8088235294117647,0.0,0.000582685634223618,0.013918867370849825,0.6895125664842379,0.370156288498912,0.5047133757961784
60,2.5,0.005618701835871256,0.0,0.375,0.0,0.000582685634223618,0.0018705167190213592,0.6895125664842379,0.46840974595515855,0.013503184713375796
61,3.5,0.013916508860501548,0.0,0.6875,0.0,0.000582685634223618,0.004120673164355835,0.6895125664842379,0.3713194533443587,0.18089171974522292
62,2.5,0.00037952616273989533,0.0,0.375,0.0,0.000582685634223618,0.0015156244692350713,0.6895125664842379,0.3713194533443587,0.0
63,2.5,0.006670230013957726,0.0,0.375,0.6153846153846154,0.000582685634223618,0.0011176633667088706,0.6895125664842379,0.3716596775729842,0.0017834394904458599
64,3.5,6.594720464637625e-07,0.005500305572531807,0.6276017694589342,0.0,0.000582685634223618,0.000942023365464514,0.6895125664842379,0.37361515269254597,0.7062420382165605
65,3.5,3.956832278782575e-05,0.016612034001888994,0.7083333333333334,0.0,0.000582685634223618,0.02452382826357059,0.6895125664842379,0.3386984289856436,0.8163057324840765
66,2.5,0.00011672655222408596,0.03327962664592477,0.625,0.0,0.000582685634223618,0.008471052202615136,0.6895125664842379,0.3405519557061958,0.9131210191082803
67,3.0,3.2973602323188126e-07,0.005500305572531807,0.6276017694589342,0.0,0.000582685634223618,0.0007697179959952423,0.6895125664842379,0.37361515269254597,0.7036942675159236
68,4.0,0.03337060449515931,0.0,0.8088235294117647,0.0,0.000582685634223618,0.014552869323793138,0.6895125664842379,0.370156288498912,0.49936305732484076
69,4.03122123350721,0.0011792699774984283,0.005500305572531807,0.6276017694589342,0.0,0.000582685634223618,0.0007298372279875178,0.6895125664842379,0.37361515269254597,0.7031847133757961
70,3.0,0.0016091117933715805,0.02216789821656759,0.640625,0.38461538461538464,0.000582685634223618,0.014720828712133363,0.6895125664842379,0.11325920445124199,0.9538853503184713
71,2.0,2.6049145835318618e-05,0.016612034001888994,0.6289026541884013,0.0,0.000582685634223618,0.0016015899132845745,0.6895125664842379,0.3713194533443587,0.8952866242038217
72,3.5,2.63788818585505e-06,0.016612034001888994,0.6289026541884013,0.0,0.000582685634223618,0.001216075822543237,0.6895125664842379,0.3713194533443587,0.8952866242038217
73,3.5,7.254192511101388e-06,0.016612034001888994,0.6875,1.0,0.009616018624739818,0.005219235734292977,0.6895125664842379,0.11325920445124199,0.8728662420382166
74,3.5,0.009723915325108178,0.0,0.6875,0.38461538461538464,0.03688312726972504,0.009836929311162949,0.6895125664842379,0.3713194533443587,0.17910828025477707
75,2.5,0.001799369478776376,0.0,0.4375,0.38461538461538464,0.000582685634223618,0.0035135659641164483,0.6895125664842379,0.4210641272232078,0.7992356687898089
76,3.5,4.616304325246337e-06,0.0,0.625,0.0,0.000582685634223618,0.0011038472510343194,0.6895125664842379,0.3713194533443587,0.495031847133758
77,3.5,0.0002819242998632585,0.0,0.5625,0.38461538461538464,0.000582685634223618,0.0210490885279232,0.6895125664842379,0.370156288498912,0.6504458598726115
78,4.5,0.011604729601622829,0.016612034001888994,0.7916666666666667,0.0,0.03688312726972504,0.12493951177184084,0.6895125664842379,0.370156288498912,0.784203821656051
79,3.0,0.0016513180043452613,0.0,0.5625,0.38461538461538464,0.000582685634223618,0.013665010943723731,0.6895125664842379,0.370156288498912,0.6504458598726115
80,3.5,0.0003673259298803157,0.016612034001888994,0.6491812051608001,0.0,0.000582685634223618,0.002204403060478258,0.6895125664842379,0.3713194533443587,0.7806369426751593
81,3.5,0.0008576433964261231,0.02772376243124618,0.640625,0.38461538461538464,0.000582685634223618,0.02672647375815107,0.6895125664842379,0.11325920445124199,0.8114649681528663
82,4.5,0.00028291350793295414,0.02216789821656759,0.8333333333333333,0.0,0.009703716295090209,0.008234068408107696,0.6895125664842379,0.2893236139753866,0.7031847133757961
83,3.0,0.0006334229006284439,0.0,0.7083333333333334,0.0,0.000582685634223618,0.0270130528667194,0.6895125664842379,0.3386984289856436,0.8094267515923567
84,2.5,0.0006077034908163572,0.0,0.625,0.0,0.009725398351066738,0.00031826822142863326,0.6895125664842379,0.11325920445124199,0.16152866242038216
85,3.0,0.008182729152522366,0.0,0.6491812051608001,0.0,0.000582685634223618,0.0036615849684528104,0.6895125664842379,0.3713194533443587,0.7806369426751593
86,3.5,0.0008236805860332393,0.0,0.5,0.0,0.000582685634223618,0.0006320069658567899,0.6895125664842379,0.35657201257331617,0.12178343949044586
87,4.0,0.005502634755693635,0.005500305572531807,0.8235294117647058,0.0,0.000582685634223618,0.0013603567538416157,0.6895125664842379,0.1280066452222845,0.2621656050955414
88,3.5,0.06300464037505495,0.0,0.75,0.0,0.000582685634223618,0.0162904948375656,0.6895125664842379,0.35657201257331617,0.8552866242038216
89,4.0,0.000910730896166456,0.0110561697872104,0.75,0.0,0.000582685634223618,0.007663211004509946,0.6895125664842379,0.35657201257331617,0.7847133757961784
90,3.5,0.004638726374826105,0.0,0.8,0.38461538461538464,0.10948369216915528,0.02871591053145949,0.6895125664842379,0.46840974595515855,0.9561783439490446
91,4.5,0.0018260780966581583,0.02772376243124618,0.8125,0.38461538461538464,0.000582685634223618,0.009972716505675229,0.6895125664842379,0.37265325466139865,0.686624203821656
92,3.0,0.0041724796379762254,0.005500305572531807,0.59375,0.0,0.000582685634223618,0.0025607735130601045,0.6895125664842379,0.12684348037683782,0.7653503184713376
93,4.0,0.02980187151572066,0.0,0.8125,0.38461538461538464,0.000582685634223618,0.010740676935772695,0.6895125664842379,0.37265325466139865,0.686624203821656
94,3.0,1.1540760813115844e-05,0.0,0.5,0.0,0.000582685634223618,0.000487740514504728,0.6895125664842379,0.11325920445124199,0.7870063694267516
95,2.0,0.00011474813608469468,0.0,0.29166666666666663,0.0,0.000582685634223618,0.0006908077809615285,0.6895125664842379,0.13030234457047166,0.0
96,2.5,1.3848912975739012e-05,0.0,0.375,0.0,0.000582685634223618,0.0017334270783032997,0.6895125664842379,0.0,0.016815286624203823
97,3.0,0.00028390271600264974,0.0,0.5,0.0,0.009703716295090209,0.0025178249936671704,0.6895125664842379,0.35657201257331617,0.6262420382165605
98,3.5,0.001124729575243947,0.0,0.7142857142857143,0.0,0.000582685634223618,0.002145736559358321,0.6895125664842379,0.46840974595515844,0.3296815286624204
99,3.5,0.022311588011985246,0.005500305572531807,0.59375,0.0,0.000582685634223618,0.0019104102193956728,0.6895125664842379,0.12684348037683782,0.7574522292993631
100,2.5,0.00020740395861285331,0.0,0.375,0.0,0.09102252250323979,0.0008351363962210543,0.6895125664842379,0.19197142791427516,0.187515923566879
101,3.0,9.133687843523111e-05,0.016612034001888994,0.5,0.0,0.000582685634223618,0.001041980931432593,0.6895125664842379,0.1280066452222845,0.7949044585987262
102,3.5,0.030741289445908287,0.005500305572531807,0.625,0.0,0.000582685634223618,0.06474025940202686,0.6895125664842379,0.3713194533443587,0.7984713375796179
103,4.0,0.00018597111710278103,0.016612034001888994,0.8125,0.0,0.07333042776157454,0.005930442763764066,0.6895125664842379,0.35657201257331617,0.8369426751592357
104,3.5,4.022779483428951e-05,0.016612034001888994,0.5625,0.0,0.018868111067909855,0.0009069998704833712,0.6895125664842379,0.3405519557061959,0.7852229299363057
105,4.0,0.06394175015307994,0.0,0.7916666666666667,0.0,0.03688312726972504,0.05827701852528781,0.6895125664842379,0.370156288498912,0.7714649681528662
106,4.0,0.013975531608660056,0.016612034001888994,0.8125,0.38461538461538464,0.009703716295090209,0.013979966752605247,0.6895125664842379,0.1280066452222845,0.8170700636942675
107,3.5,6.660667669284002e-05,0.02216789821656759,0.625,0.0,0.000582685634223618,0.005914081423042948,0.6895125664842379,0.35657201257331617,0.5961783439490446
108,3.0,0.005456801448464403,0.0,0.5,0.0,0.000582685634223618,0.0015696483999807114,0.6895125664842379,0.3713194533443587,0.2621656050955414
109,3.0,0.0022755082963232124,0.0,0.4375,0.6153846153846154,0.000582685634223618,0.0030131931943756995,0.6895125664842379,0.4352842360363494,0.2940127388535032
110,3.0,1.318944092927525e-06,0.0110561697872104,0.75,0.0,0.009703716295090209,0.005105473287091455,0.6895125664842379,0.35657201257331617,0.6868789808917197
111,3.5,0.0006940943289031101,0.0,0.625,0.0,0.000582685634223618,0.019135322955449955,0.6895125664842379,0.35657201257331617,0.6519745222929937
112,3.5,8.639083808675289e-05,0.02216789821656759,0.703125,0.6153846153846154,0.000582685634223618,0.009742379505835742,0.6135915828639072,0.35657201257331617,0.867515923566879
113,2.0,0.000230485480239085,0.0,0.25,0.0,0.000582685634223618,9.051813889493652e-05,0.6895125664842379,0.35657201257331617,0.0
114,3.5,0.007863874418057136,0.005500305572531807,0.7916666666666667,0.6153846153846154,0.000582685634223618,0.011148687870005568,0.6895125664842379,0.17775131910113348,0.7319745222929936
115,3.0,0.000277637731561244,0.005500305572531807,0.59375,0.0,0.000582685634223618,0.00023567360902000713,0.6895125664842379,0.35657201257331617,0.74828025477707
116,3.0,7.517981329686893e-05,0.0,0.59375,0.0,0.000582685634223618,0.00017738633270102504,0.6895125664842379,0.35657201257331617,0.7253503184713376
117,3.0,0.0,0.005500305572531807,0.5,0.0,0.000582685634223618,0.0005207188418957311,0.6895125664842379,0.3713194533443587,0.9062420382165605
118,4.5,0.004899547569202523,0.0,0.875,0.0,0.000582685634223618,0.011753290538840624,0.6895125664842379,0.35657201257331617,0.932484076433121
119,2.5,1.2529968882811488e-05,0.0,0.375,0.0,0.000582685634223618,0.010370757247906173,0.6895125664842379,0.3713194533443587,0.8392356687898089
120,1.5,9.892080696956437e-07,0.0110561697872104,0.125,0.0,0.000582685634223618,0.02060452022301658,0.6895125664842379,0.35657201257331617,0.6721019108280255
121,2.5,0.00118309285135599,0.0,0.5664026541884013,0.0,0.01875873134158294,0.0019221699330389762,0.6895125664842379,0.35657201257331617,0.8005095541401274
122,3.0,0.00011178051187560774,0.0,0.5,0.0,0.000582685634223618,0.0011302379518138704,0.6895125664842379,0.35657201257331617,0.0
123,4.5,0.012060424785729289,0.0,0.875,0.0,0.000582685634223618,0.017311544756942857,0.6895125664842379,0.35657201257331617,0.9253503184713375
124,4.5,0.012060424785729289,0.0,0.875,0.0,0.000582685634223618,0.017311544756942857,0.6895125664842379,0.35657201257331617,0.9253503184713375
125,3.0,9.793159889986874e-05,0.0,0.5,0.0,0.000582685634223618,0.021349983809622507,0.6895125664842379,0.1280066452222845,0.44229299363057323
126,4.0,0.0019035660621176504,0.0110561697872104,0.7678571428571428,0.6153846153846154,0.000582685634223618,0.06335798175704119,0.6895125664842379,0.370156288498912,0.6896815286624204
127,4.5,0.009144898868312995,0.0,0.625,0.38461538461538464,0.1726657012316286,0.026060260415663058,0.6895125664842379,0.46840974595515855,0.3294267515923567
128,4.0,5.2098291670637236e-05,0.0110561697872104,0.6875,0.0,0.018567009733406133,0.020726207694629892,0.6895125664842379,0.30407105474642904,0.9064968152866242
129,3.5,0.07015397683076859,0.005500305572531807,0.59375,0.38461538461538464,0.000582685634223618,0.002350632543173248,0.6895125664842379,0.12684348037683782,0.8677707006369427
130,3.0,6.264984441405744e-06,0.0,0.5,0.0,0.000582685634223618,0.0011043478077992401,0.6895125664842379,0.3713194533443587,0.008407643312101911
131,3.5,5.3087499740332885e-05,0.0,0.625,0.0,0.02778337829301205,0.002563271803108265,0.6895125664842379,0.3063667540946164,0.21171974522292994
132,3.5,0.011837523234024537,0.005500305572531807,0.6875,0.6153846153846154,0.000582685634223618,0.003286864429419493,0.6895125664842379,0.22509693783308438,0.30012738853503185
133,2.5,8.672057410998477e-05,0.005500305572531807,0.5,0.0,0.000582685634223618,0.0013188454939477578,0.6895125664842379,0.35657201257331617,0.7197452229299363
134,3.0,0.00030896265376827273,0.0,0.5625,0.0,0.018868111067909855,0.004504194015590377,0.6895125664842379,0.3405519557061959,0.7880254777070064
135,3.5,0.0010320737527157882,0.0,0.625,0.38461538461538464,0.000582685634223618,0.0022852585814033743,0.6895125664842379,0.370156288498912,0.09197452229299363
136,4.0,0.0004715225132215902,0.016612034001888994,0.75,0.0,0.03688312726972504,0.005563335181333985,0.6895125664842379,0.3713194533443587,0.5388535031847134
137,3.0,0.00022257181568151985,0.0,0.6289026541884013,0.0,0.018898803170542527,0.0011058924186244593,0.6895125664842379,0.35657201257331617,0.4435668789808917
138,3.5,0.0009925054299279627,0.0,0.625,0.0,0.000582685634223618,0.002518591931513473,0.6993965429068218,0.3367551212648158,0.7521019108280255
139,4.5,0.0002252097038673749,0.0,0.875,0.0,0.000582685634223618,0.017602214200691465,0.6895125664842379,0.22625818467403466,0.7347770700636943
140,4.0,3.5611490509043175e-05,0.005500305572531807,0.7083333333333334,0.0,0.000582685634223618,0.012139315921479498,0.6895125664842379,0.3713194533443587,0.7215286624203822
141,2.0,9.430450264431804e-05,0.005500305572531807,0.25,1.0,0.000582685634223618,0.002458770779501886,0.6895125664842379,0.35657201257331617,0.6377070063694268
142,4.5,1.8794953324217233e-05,0.0,0.875,0.6153846153846154,0.000582685634223618,0.0056090958061633615,0.6895125664842379,0.17775131910113348,0.5709554140127389
143,3.5,0.0003458930883702434,0.0,0.625,0.6153846153846154,0.000582685634223618,0.001256823390096001,0.6895125664842379,0.3731431560769555,0.033885350318471334
144,3.5,1.318944092927525e-06,0.0,0.625,0.0,0.000582685634223618,0.004091581454279687,0.6895125664842379,0.3713194533443587,0.5984713375796178
145,3.0,0.00021498788714718658,0.0,0.5,0.0,0.036645366868050436,0.006237473548233792,0.6895125664842379,0.4352842360363494,0.6379617834394904
146,3.0,0.015607395187634635,0.005500305572531807,0.59375,0.0,0.000582685634223618,0.0022877436397764515,0.6895125664842379,0.12934044653932444,0.7368152866242038
147,3.5,0.0006508989098597336,0.005500305572531807,0.59375,0.0,0.000582685634223618,0.002398676006435759,0.6895125664842379,0.4352842360363494,0.1070063694267516
148,2.5,0.00021399867907749093,0.005500305572531807,0.5,0.0,0.000582685634223618,0.0033532759542392473,0.6895125664842379,0.37361515269254597,0.836687898089172
149,4.0,6.85850928322313e-05,0.055503083504639145,0.8125,0.0,0.009703716295090209,0.005695504136846765,0.6895125664842379,0.2893236139753866,0.837452229299363
150,3.0,0.00503572854679729,0.0,0.5,0.0,0.000582685634223618,0.002104956786407714,0.6895125664842379,0.4352842360363494,0.5164331210191083
151,3.5,0.00025422647391178045,0.0,0.6875,0.0,0.018567009733406133,0.016091346643475744,0.6895125664842379,0.3040710547464291,0.8929936305732484
152,3.5,0.001771671652824898,0.0,0.625,0.6153846153846154,0.000582685634223618,0.003762034353287171,0.6895125664842379,0.370156288498912,0.3077707006369427
153,4.0,0.0008447836915200798,0.02772376243124618,0.75,0.0,0.000582685634223618,0.005335298995033406,0.6895125664842379,0.35657201257331617,0.7793630573248408
154,2.5,7.91366455756515e-06,0.0,0.375,0.0,0.000582685634223618,0.008778594278982397,0.6895125664842379,0.370156288498912,0.6973248407643312
155,3.5,0.06580871551661886,0.0,0.625,1.0,0.4277945852381583,0.03638119865930317,0.7370268089507116,0.2566937389018198,0.9194904458598726
156,4.5,0.04738768284274658,0.0,0.8333333333333333,0.0,0.5903676906867628,0.02736712250576234,0.6895125664842379,0.35657201257331617,0.9057324840764331
157,3.0,0.0014125891235253793,0.0,0.5,0.0,0.000582685634223618,0.006032445497322284,0.6895125664842379,0.37361515269254597,0.7373248407643312
158,3.0,5.704433201911546e-05,0.0,0.5,0.0,0.000582685634223618,0.0029744805585889544,0.6895125664842379,0.3713194533443587,0.15312101910828024
159,3.0,0.00022718812000676618,0.0,0.6289026541884013,0.6153846153846154,0.000582685634223618,0.001881532213354823,0.6895125664842379,0.37361515269254586,0.23057324840764332
160,5.0,3.2973602323188126e-07,0.005500305572531807,1.0,0.0,0.03688312726972504,0.004929844520288207,0.6895125664842379,0.17606440952414454,0.605859872611465
161,3.0,0.015450111104553028,0.005500305572531807,0.59375,0.0,0.000582685634223618,0.0021721916709335574,0.6895125664842379,0.1293404465393244,0.7276433121019108
162,3.5,0.000538788661960894,0.005500305572531807,0.625,0.0,0.000582685634223618,0.008834580741762472,0.6895125664842379,0.1293404465393244,0.5877707006369427
163,4.0,0.04884676474554766,0.0,0.6875,0.6153846153846154,0.000582685634223618,0.003090379546834961,0.6895125664842379,0.17775131910113348,0.16789808917197452
164,4.0,0.0026197527045772966,0.016612034001888994,0.8235294117647058,0.0,0.000582685634223618,0.002092328275985396,0.6895125664842379,0.13030234457047166,0.2937579617834395
165,4.03122123350721,0.0011792699774984283,0.005500305572531807,0.7578053083768026,0.0,0.000582685634223618,0.00038982811612678874,0.6135915828639072,0.3731431560769553,0.6886624203821656
166,3.5,0.0001688248438947232,0.0,0.6875,0.0,0.000582685634223618,0.005625712792833247,0.6895125664842379,0.11325920445124199,0.4180891719745223
167,3.5,0.0013334524779497277,0.005500305572531807,0.625,0.0,0.0638042762365275,0.012224446022419063,0.6895125664842379,0.2760363723072397,0.5709554140127389
168,3.0,0.00011211024789883962,0.0,0.5,0.0,0.000582685634223618,0.0013888924839100434,0.6895125664842379,0.35657201257331617,0.7951592356687898
169,3.5,0.002471041758099718,0.0,0.625,0.0,0.000582685634223618,0.0004812295317470566,0.6895125664842379,0.0,0.07388535031847134
170,1.5,4.2865683020144565e-06,0.0,0.6312442467014421,0.0,0.000582685634223618,0.018955092561568892,0.6135915828639072,0.3405519557061958,0.8397452229299363
171,3.0,0.012530958090881183,0.005500305572531807,0.59375,0.0,0.000582685634223618,0.0018582584458471099,0.6895125664842379,0.12934044653932444,0.7240764331210191
172,3.5,0.0012018878046802072,0.0,0.7602157929520617,0.0,0.000582685634223618,0.004017023961039685,0.6895125664842379,0.12684348037683782,0.040509554140127385
174,3.0,0.005828084210623501,0.0,0.625,0.0,0.0638042762365275,0.013072167988531978,0.6895125664842379,0.35657201257331617,0.6160509554140128
175,3.5,6.594720464637625e-07,0.0,0.625,0.0,0.000582685634223618,0.002341684934966387,0.6895125664842379,0.35657201257331617,0.8389808917197452
176,4.03122123350721,0.0011792699774984283,0.0,0.7578053083768026,0.38461538461538464,0.000582685634223618,0.016933444398715775,0.6895125664842379,0.4352842360363494,0.7263694267515923
177,3.0,5.3087499740332885e-05,0.0,0.5,0.38461538461538464,0.000582685634223618,0.0041570957217362875,0.6895125664842379,0.3405519557061959,0.07821656050955414
178,2.0,0.00028456218804911353,0.0,0.25,0.6153846153846154,0.000582685634223618,0.003824431437817686,0.6135915828639072,0.37361515269254597,0.6033121019108281
